"Дата";"Время";"Необходимо";"Фактически";
"06.02.2018";"19:30";"63,57";"60,78";
"06.02.2018";"19:45";"60,06";"59";
"06.02.2018";"20:00";"55,85";"54,99";
"06.02.2018";"20:15";"50,97";"52,01";
"06.02.2018";"20:30";"46,39";"53";
"06.02.2018";"20:45";"40,71";"52,98";
"06.02.2018";"21:00";"37,06";"40";
"06.02.2018";"21:15";"32,74";"39,01";
"06.02.2018";"21:30";"29,01";"38";
"06.02.2018";"21:45";"26,57";"38";
"06.02.2018";"22:00";"21,15";"21,99";
"06.02.2018";"22:15";"18,53";"18,99";
"06.02.2018";"22:30";"17,24";"22";
"06.02.2018";"22:45";"13,29";"23,01";
"06.02.2018";"23:00";"12,65";"13,98";
"06.02.2018";"23:15";"11,73";"14";
"06.02.2018";"23:30";"11,07";"14,99";
"06.02.2018";"23:45";"10,55";"14,98";
"07.02.2018";"00:00";"5,96";"4,01";
"07.02.2018";"00:15";"5,87";"4";
"07.02.2018";"00:30";"6,07";"4,01";
"07.02.2018";"00:45";"5,65";"2,99";
"07.02.2018";"01:00";"6,24";"3";
"07.02.2018";"01:15";"4,77";"3";
"07.02.2018";"01:30";"4,45";"3,01";
"07.02.2018";"01:45";"3,65";"4";
"07.02.2018";"02:00";"3,71";"4,01";
"07.02.2018";"02:15";"3,7";"4";
"07.02.2018";"02:30";"4,1";"4,01";
"07.02.2018";"02:45";"4,9";"3";
"07.02.2018";"03:00";"5,48";"3,01";
"07.02.2018";"03:15";"6,84";"2,98";
"07.02.2018";"03:30";"6,11";"3,02";
"07.02.2018";"03:45";"5,68";"4";
"07.02.2018";"04:00";"5,98";"3,99";
"07.02.2018";"04:15";"6,42";"4,01";
"07.02.2018";"04:30";"7,81";"3,99";
"07.02.2018";"04:45";"8,94";"3,01";
"07.02.2018";"05:00";"9,76";"11";
"07.02.2018";"05:15";"11,44";"10,99";
"07.02.2018";"05:30";"13,21";"10,99";
"07.02.2018";"05:45";"13,74";"11,99";
"07.02.2018";"06:00";"17,32";"19,99";
"07.02.2018";"06:15";"19,57";"20,02";
"07.02.2018";"06:30";"21,28";"17,98";
"07.02.2018";"06:45";"23,78";"20";
"07.02.2018";"07:00";"29,17";"30,98";
"07.02.2018";"07:15";"33,35";"34";
"07.02.2018";"07:30";"39,26";"41";
"07.02.2018";"07:45";"45,38";"40,02";
"07.02.2018";"08:00";"56,11";"75,95";
"07.02.2018";"08:15";"67,76";"77,99";
"07.02.2018";"08:30";"80,26";"79,35";
"07.02.2018";"08:45";"91,19";"83,98";
"07.02.2018";"09:00";"110,48";"127,05";
"07.02.2018";"09:15";"123,53";"132,55";
"07.02.2018";"09:30";"136,2";"142,19";
"07.02.2018";"09:45";"141,48";"144,18";
"07.02.2018";"10:00";"148,37";"139,31";
"07.02.2018";"10:15";"153,16";"144,69";
"07.02.2018";"10:30";"154,7";"147,61";
"07.02.2018";"10:45";"153,99";"147,87";
"07.02.2018";"11:00";"157,16";"144,4";
"07.02.2018";"11:15";"159,61";"157,12";
"07.02.2018";"11:30";"160,39";"152,25";
"07.02.2018";"11:45";"159,86";"153,56";
"07.02.2018";"12:00";"159,71";"155,66";
"07.02.2018";"12:15";"157,41";"155,55";
"07.02.2018";"12:30";"164,29";"160,94";
"07.02.2018";"12:45";"162,66";"156,65";
"07.02.2018";"13:00";"161,28";"144,19";
"07.02.2018";"13:15";"160,73";"148,02";
"07.02.2018";"13:30";"159,31";"151,58";
"07.02.2018";"13:45";"158,62";"151,25";
"07.02.2018";"14:00";"156,77";"140,38";
"07.02.2018";"14:15";"153,99";"145,29";
"07.02.2018";"14:30";"152,84";"155,76";
"07.02.2018";"14:45";"149,32";"151,94";
"07.02.2018";"15:00";"150,17";"154,18";
"07.02.2018";"15:15";"147,35";"152,19";
"07.02.2018";"15:30";"145,06";"143,35";
"07.02.2018";"15:45";"140,64";"136,65";
"07.02.2018";"16:00";"136,9";"133,74";
"07.02.2018";"16:15";"134,14";"136,88";
"07.02.2018";"16:30";"137,43";"140,35";
"07.02.2018";"16:45";"132,59";"137,94";
"07.02.2018";"17:00";"129,6";"123,36";
"07.02.2018";"17:15";"125,36";"132,68";
"07.02.2018";"17:30";"120,6";"132,65";
"07.02.2018";"17:45";"114,85";"118,12";
"07.02.2018";"18:00";"109,75";"78,58";
"07.02.2018";"18:15";"103,87";"77,79";
"07.02.2018";"18:30";"97,05";"68,15";
"07.02.2018";"18:45";"88,54";"64,98";
"07.02.2018";"19:00";"76,55";"59,15";
"07.02.2018";"19:15";"71,84";"59,88";
"07.02.2018";"19:30";"65,94";"56,98";
"07.02.2018";"19:45";"61,22";"52,97";
"07.02.2018";"20:00";"57,12";"44,01";
"07.02.2018";"20:15";"52,34";"41";
"07.02.2018";"20:30";"48,72";"39,01";
"07.02.2018";"20:45";"45,2";"43";
"07.02.2018";"21:00";"39,38";"31,01";
"07.02.2018";"21:15";"34,39";"27,99";
"07.02.2018";"21:30";"29,74";"29,01";
"07.02.2018";"21:45";"25,44";"29";
"07.02.2018";"22:00";"20,41";"19";
"07.02.2018";"22:15";"18,49";"19";
"07.02.2018";"22:30";"17,15";"18";
"07.02.2018";"22:45";"14,36";"19,01";
"07.02.2018";"23:00";"12,5";"11";
"07.02.2018";"23:15";"12,24";"11,01";
"07.02.2018";"23:30";"10,95";"10,99";
"07.02.2018";"23:45";"11,83";"10,99";
"08.02.2018";"00:00";"7,5";"4";
"08.02.2018";"00:15";"5,71";"4,02";
"08.02.2018";"00:30";"6,18";"3,98";
"08.02.2018";"00:45";"4,97";"2,98";
"08.02.2018";"01:00";"5,63";"3";
"08.02.2018";"01:15";"5,32";"3";
"08.02.2018";"01:30";"4,31";"3";
"08.02.2018";"01:45";"4,19";"4";
"08.02.2018";"02:00";"3,55";"3,99";
"08.02.2018";"02:15";"4,56";"4,01";
"08.02.2018";"02:30";"5,74";"4";
"08.02.2018";"02:45";"4,28";"3";
"08.02.2018";"03:00";"5,61";"3";
"08.02.2018";"03:15";"4,89";"3,01";
"08.02.2018";"03:30";"6,21";"3";
"08.02.2018";"03:45";"5,88";"3,99";
"08.02.2018";"04:00";"7,28";"4";
"08.02.2018";"04:15";"7,03";"4,01";
"08.02.2018";"04:30";"8,07";"4";
"08.02.2018";"04:45";"8,85";"3";
"08.02.2018";"05:00";"10,44";"9";
"08.02.2018";"05:15";"10,86";"9";
"08.02.2018";"05:30";"12,3";"8,99";
"08.02.2018";"05:45";"14,04";"9,99";
"08.02.2018";"06:00";"15,99";"23,03";
"08.02.2018";"06:15";"19,79";"22,99";
"08.02.2018";"06:30";"20,62";"21";
"08.02.2018";"06:45";"23,51";"23";
"08.02.2018";"07:00";"28,4";"37,01";
"08.02.2018";"07:15";"33,18";"32";
"08.02.2018";"07:30";"38,26";"44,99";
"08.02.2018";"07:45";"45,24";"42,68";
"08.02.2018";"08:00";"56,06";"69,36";
"08.02.2018";"08:15";"67,69";"70,64";
"08.02.2018";"08:30";"78,88";"77,24";
"08.02.2018";"08:45";"91,06";"79,81";
"08.02.2018";"09:00";"109,72";"119,19";
"08.02.2018";"09:15";"121,77";"124,56";
"08.02.2018";"09:30";"135,23";"129,06";
"08.02.2018";"09:45";"141,25";"132,54";
"08.02.2018";"10:00";"146,79";"139,98";
"08.02.2018";"10:15";"150,33";"147,11";
"08.02.2018";"10:30";"153,65";"146,81";
"08.02.2018";"10:45";"155,36";"145,42";
"08.02.2018";"11:00";"156,09";"142,57";
"08.02.2018";"11:15";"161,01";"149,19";
"08.02.2018";"11:30";"161,55";"153,77";
"08.02.2018";"11:45";"161,99";"148,36";
"08.02.2018";"12:00";"160,4";"152,64";
"08.02.2018";"12:15";"155,53";"154,29";
"08.02.2018";"12:30";"158,24";"150,45";
"08.02.2018";"12:45";"155,62";"146,04";
"08.02.2018";"13:00";"154,19";"136,84";
"08.02.2018";"13:15";"152,22";"135,65";
"08.02.2018";"13:30";"151,52";"143,03";
"08.02.2018";"13:45";"150,06";"145,41";
"08.02.2018";"14:00";"149,48";"135,02";
"08.02.2018";"14:15";"149,19";"139,55";
"08.02.2018";"14:30";"147,68";"142,34";
"08.02.2018";"14:45";"146,17";"140,84";
"08.02.2018";"15:00";"146,59";"140,42";
"08.02.2018";"15:15";"144,41";"133,62";
"08.02.2018";"15:30";"142,54";"137,6";
"08.02.2018";"15:45";"133,84";"132,63";
"08.02.2018";"16:00";"134,14";"125,17";
"08.02.2018";"16:15";"131,65";"128,69";
"08.02.2018";"16:30";"128,81";"130,56";
"08.02.2018";"16:45";"124,9";"123,46";
"08.02.2018";"17:00";"121,54";"105,27";
"08.02.2018";"17:15";"118,9";"104,87";
"08.02.2018";"17:30";"114,1";"106,4";
"08.02.2018";"17:45";"108,42";"111,37";
"08.02.2018";"18:00";"102,54";"90,09";
"08.02.2018";"18:15";"95,61";"88,1";
"08.02.2018";"18:30";"89,89";"83,92";
"08.02.2018";"18:45";"82,93";"80,84";
"08.02.2018";"19:00";"69,89";"50,01";
"08.02.2018";"19:15";"67,4";"49,01";
"08.02.2018";"19:30";"61,57";"46,01";
"08.02.2018";"19:45";"59,52";"48,01";
"08.02.2018";"20:00";"51,67";"41,01";
"08.02.2018";"20:15";"49,4";"39,99";
"08.02.2018";"20:30";"43,6";"41,98";
"08.02.2018";"20:45";"39,61";"43,01";
"08.02.2018";"21:00";"34,88";"29,02";
"08.02.2018";"21:15";"31,11";"28,01";
"08.02.2018";"21:30";"27,73";"28,01";
"08.02.2018";"21:45";"25,07";"28,01";
"08.02.2018";"22:00";"20,41";"12,96";
"08.02.2018";"22:15";"19,26";"14,98";
"08.02.2018";"22:30";"16,77";"14,01";
"08.02.2018";"22:45";"15,12";"13,98";
"08.02.2018";"23:00";"13,08";"9,01";
"08.02.2018";"23:15";"11,47";"9";
"08.02.2018";"23:30";"11,19";"9";
"08.02.2018";"23:45";"10,77";"9";
"09.02.2018";"00:00";"6,59";"4";
"09.02.2018";"00:15";"6,88";"4";
"09.02.2018";"00:30";"5,53";"4";
