"Дата";"Время";"Необходимо";"Фактически";
"11.02.2018";"01:15";"0,94";"0,75";
"11.02.2018";"01:30";"0,54";"0,64";
"11.02.2018";"01:45";"0,61";"0,75";
"11.02.2018";"02:00";"0,55";"0,75";
"11.02.2018";"02:15";"0,65";"0,82";
"11.02.2018";"02:30";"0,59";"0,73";
"11.02.2018";"02:45";"0,56";"0,63";
"11.02.2018";"03:00";"0,53";"0,58";
"11.02.2018";"03:15";"0,51";"0,48";
"11.02.2018";"03:30";"0,53";"0,49";
"11.02.2018";"03:45";"0,45";"0,66";
"11.02.2018";"04:00";"0,46";"0,44";
"11.02.2018";"04:15";"0,44";"0,51";
"11.02.2018";"04:30";"0,4";"0,47";
"11.02.2018";"04:45";"0,42";"0,4";
"11.02.2018";"05:00";"0,99";"1,18";
"11.02.2018";"05:15";"0,96";"1,68";
"11.02.2018";"05:30";"0,86";"1,16";
"11.02.2018";"05:45";"1,2";"1,8";
"11.02.2018";"06:00";"1,21";"2,3";
"11.02.2018";"06:15";"1,14";"1,94";
"11.02.2018";"06:30";"1,53";"1,92";
"11.02.2018";"06:45";"1,51";"2,41";
"11.02.2018";"07:00";"1,65";"2,36";
"11.02.2018";"07:15";"2,03";"2,5";
"11.02.2018";"07:30";"2,28";"2,72";
"11.02.2018";"07:45";"2,15";"2,5";
"11.02.2018";"08:00";"2,84";"4,51";
"11.02.2018";"08:15";"3,51";"4,7";
"11.02.2018";"08:30";"4,02";"5,19";
"11.02.2018";"08:45";"4,66";"5,48";
"11.02.2018";"09:00";"5,49";"7,89";
"11.02.2018";"09:15";"6,24";"8,86";
"11.02.2018";"09:30";"7,11";"7,56";
"11.02.2018";"09:45";"7,89";"10,5";
"11.02.2018";"10:00";"8,33";"11,08";
"11.02.2018";"10:15";"8,71";"8,94";
"11.02.2018";"10:30";"8,93";"11,47";
"11.02.2018";"10:45";"8,97";"11,23";
"11.02.2018";"11:00";"8,85";"8,89";
"11.02.2018";"11:15";"8,4";"7,81";
"11.02.2018";"11:30";"8,44";"9,38";
"11.02.2018";"11:45";"7,98";"7,58";
"11.02.2018";"12:00";"7,81";"8,9";
"11.02.2018";"12:15";"7,9";"9,51";
"11.02.2018";"12:30";"7,88";"9,33";
"11.02.2018";"12:45";"7,48";"8,58";
"11.02.2018";"13:00";"7,3";"7,6";
"11.02.2018";"13:15";"7,21";"7,16";
"11.02.2018";"13:30";"7,26";"8,09";
"11.02.2018";"13:45";"7,27";"8,62";
"11.02.2018";"14:00";"7,3";"7,81";
"11.02.2018";"14:15";"7,53";"8,42";
"11.02.2018";"14:30";"7,2";"8,15";
"11.02.2018";"14:45";"7,06";"9,06";
"11.02.2018";"15:00";"6,99";"8";
"11.02.2018";"15:15";"6,75";"6,98";
"11.02.2018";"15:30";"6,74";"7,05";
"11.02.2018";"15:45";"6,34";"6,83";
"11.02.2018";"16:00";"6,41";"6,13";
"11.02.2018";"16:15";"6,16";"7,1";
"11.02.2018";"16:30";"6,21";"8,2";
"11.02.2018";"16:45";"5,84";"6,57";
"11.02.2018";"17:00";"5,95";"6,15";
"11.02.2018";"17:15";"5,68";"6,12";
"11.02.2018";"17:30";"5,63";"5,69";
"11.02.2018";"17:45";"5,62";"5,76";
"11.02.2018";"18:00";"5,31";"5,7";
"11.02.2018";"18:15";"5,46";"5,32";
"11.02.2018";"18:30";"5,22";"5,49";
"11.02.2018";"18:45";"4,78";"5,13";
"11.02.2018";"19:00";"4,86";"3,58";
"11.02.2018";"19:15";"4,45";"3,8";
"11.02.2018";"19:30";"4,39";"3,79";
"11.02.2018";"19:45";"4,33";"4,71";
"11.02.2018";"20:00";"3,94";"3,32";
"11.02.2018";"20:15";"4,23";"3,08";
"11.02.2018";"20:30";"3,57";"3,54";
"11.02.2018";"20:45";"3,25";"3,32";
"11.02.2018";"21:00";"3,18";"2,43";
"11.02.2018";"21:15";"2,8";"3,19";
"11.02.2018";"21:30";"2,67";"2,81";
"11.02.2018";"21:45";"2,13";"2,81";
"11.02.2018";"22:00";"1,83";"2,02";
"11.02.2018";"22:15";"1,81";"2,43";
"11.02.2018";"22:30";"1,72";"1,99";
"11.02.2018";"22:45";"1,38";"1,68";
"11.02.2018";"23:00";"1,33";"2,06";
"11.02.2018";"23:15";"1,24";"2,11";
"11.02.2018";"23:30";"1,22";"1,58";
"11.02.2018";"23:45";"1,13";"1,79";
"12.02.2018";"00:00";"0,53";"0,79";
"12.02.2018";"00:15";"0,57";"0,76";
"12.02.2018";"00:30";"0,62";"1,13";
"12.02.2018";"00:45";"0,66";"0,78";
"12.02.2018";"01:00";"0,37";"0,49";
"12.02.2018";"01:15";"0,41";"0,4";
"12.02.2018";"01:30";"0,48";"0,64";
"12.02.2018";"01:45";"0,44";"0,57";
"12.02.2018";"02:00";"0,53";"0,56";
"12.02.2018";"02:15";"0,54";"0,67";
"12.02.2018";"02:30";"0,4";"0,66";
"12.02.2018";"02:45";"0,41";"0,38";
"12.02.2018";"03:00";"0,4";"0,48";
"12.02.2018";"03:15";"0,41";"0,35";
"12.02.2018";"03:30";"0,36";"0,35";
"12.02.2018";"03:45";"0,46";"0,3";
"12.02.2018";"04:00";"0,34";"0,37";
"12.02.2018";"04:15";"0,34";"0,33";
"12.02.2018";"04:30";"0,32";"0,3";
"12.02.2018";"04:45";"0,65";"0,44";
"12.02.2018";"05:00";"0,66";"0,59";
"12.02.2018";"05:15";"0,97";"0,85";
"12.02.2018";"05:30";"1,27";"0,82";
"12.02.2018";"05:45";"1,64";"0,9";
"12.02.2018";"06:00";"1,99";"2,68";
"12.02.2018";"06:15";"2,3";"2,66";
"12.02.2018";"06:30";"2,3";"2,61";
"12.02.2018";"06:45";"2,55";"2,6";
"12.02.2018";"07:00";"2,85";"2,94";
"12.02.2018";"07:15";"3,2";"2,95";
"12.02.2018";"07:30";"3,61";"3,4";
"12.02.2018";"07:45";"4,23";"3,32";
"12.02.2018";"08:00";"5,67";"6,41";
"12.02.2018";"08:15";"6,65";"6,64";
"12.02.2018";"08:30";"7,92";"7,36";
"12.02.2018";"08:45";"9,24";"8,37";
"12.02.2018";"09:00";"10,35";"11,9";
"12.02.2018";"09:15";"11,2";"12,45";
"12.02.2018";"09:30";"12,23";"12,55";
"12.02.2018";"09:45";"12,46";"11,68";
"12.02.2018";"10:00";"12,96";"13,62";
"12.02.2018";"10:15";"13,2";"12,42";
"12.02.2018";"10:30";"13,73";"13,55";
"12.02.2018";"10:45";"14,26";"12,75";
"12.02.2018";"11:00";"14,17";"13,44";
"12.02.2018";"11:15";"14,53";"14,26";
"12.02.2018";"11:30";"14,42";"13,65";
"12.02.2018";"11:45";"14,25";"14,22";
"12.02.2018";"12:00";"14";"13,98";
"12.02.2018";"12:15";"13,41";"13,2";
"12.02.2018";"12:30";"14,28";"13,66";
"12.02.2018";"12:45";"14,15";"13,7";
"12.02.2018";"13:00";"14,76";"13,94";
"12.02.2018";"13:15";"14,73";"14,8";
"12.02.2018";"13:30";"14,69";"14,19";
"12.02.2018";"13:45";"14,52";"12,99";
"12.02.2018";"14:00";"13,99";"11,94";
"12.02.2018";"14:15";"13,98";"12,66";
"12.02.2018";"14:30";"13,89";"14,18";
"12.02.2018";"14:45";"13,9";"14,15";
"12.02.2018";"15:00";"13,62";"13,67";
"12.02.2018";"15:15";"13,86";"14,3";
"12.02.2018";"15:30";"13,54";"13,66";
"12.02.2018";"15:45";"13,44";"13,05";
"12.02.2018";"16:00";"13,63";"12,91";
"12.02.2018";"16:15";"13,56";"12,63";
"12.02.2018";"16:30";"13,37";"12,48";
"12.02.2018";"16:45";"13,19";"13,14";
"12.02.2018";"17:00";"12,56";"11,05";
"12.02.2018";"17:15";"12,22";"13";
"12.02.2018";"17:30";"11,85";"11,55";
"12.02.2018";"17:45";"11,49";"11,74";
"12.02.2018";"18:00";"11,03";"9,15";
"12.02.2018";"18:15";"10,84";"9,56";
"12.02.2018";"18:30";"10,63";"8,83";
"12.02.2018";"18:45";"9,98";"9,56";
"12.02.2018";"19:00";"9,41";"9,44";
"12.02.2018";"19:15";"8,73";"8,91";
"12.02.2018";"19:30";"8,4";"8,75";
"12.02.2018";"19:45";"7,91";"8,14";
"12.02.2018";"20:00";"7,41";"6,91";
"12.02.2018";"20:15";"6,69";"6,91";
"12.02.2018";"20:30";"6,48";"5,69";
"12.02.2018";"20:45";"5,71";"6,33";
"12.02.2018";"21:00";"5,2";"5,52";
"12.02.2018";"21:15";"4,39";"4,89";
"12.02.2018";"21:30";"3,73";"3,9";
"12.02.2018";"21:45";"3,5";"4,25";
"12.02.2018";"22:00";"3,31";"3,32";
"12.02.2018";"22:15";"3";"3,64";
"12.02.2018";"22:30";"2,75";"3,57";
"12.02.2018";"22:45";"2,05";"2,74";
"12.02.2018";"23:00";"1,95";"2,11";
"12.02.2018";"23:15";"1,63";"2,36";
"12.02.2018";"23:30";"1,64";"2,04";
"12.02.2018";"23:45";"1,66";"2,25";
"13.02.2018";"00:00";"0,76";"0,71";
"13.02.2018";"00:15";"0,78";"0,79";
"13.02.2018";"00:30";"0,76";"0,73";
"13.02.2018";"00:45";"0,39";"0,39";
"13.02.2018";"01:00";"0,39";"0,34";
"13.02.2018";"01:15";"0,41";"0,4";
"13.02.2018";"01:30";"0,42";"0,36";
"13.02.2018";"01:45";"0,5";"0,47";
"13.02.2018";"02:00";"0,44";"0,64";
"13.02.2018";"02:15";"0,5";"0,69";
"13.02.2018";"02:30";"0,55";"0,55";
"13.02.2018";"02:45";"0,51";"0,54";
"13.02.2018";"03:00";"0,49";"0,39";
"13.02.2018";"03:15";"0,48";"0,46";
"13.02.2018";"03:30";"0,44";"0,31";
"13.02.2018";"03:45";"0,4";"0,33";
"13.02.2018";"04:00";"0,4";"0,36";
"13.02.2018";"04:15";"0,38";"0,37";
"13.02.2018";"04:30";"0,73";"0,43";
"13.02.2018";"04:45";"0,69";"0,25";
"13.02.2018";"05:00";"0,81";"0,78";
"13.02.2018";"05:15";"1,17";"0,76";
"13.02.2018";"05:30";"1,19";"0,68";
"13.02.2018";"05:45";"1,55";"0,64";
"13.02.2018";"06:00";"2,4";"3,29";
"13.02.2018";"06:15";"2,72";"2,99";
"13.02.2018";"06:30";"2,72";"2,89";
"13.02.2018";"06:45";"3,1";"2,79";
"13.02.2018";"07:00";"3,79";"4,13";
"13.02.2018";"07:15";"4,17";"4,48";
"13.02.2018";"07:30";"4,82";"4,71";
"13.02.2018";"07:45";"5,51";"4,55";
"13.02.2018";"08:00";"6,99";"7,71";
"13.02.2018";"08:15";"8,39";"7,83";
"13.02.2018";"08:30";"9,97";"9,33";
"13.02.2018";"08:45";"11,82";"10,91";
"13.02.2018";"09:00";"13,22";"15,21";
"13.02.2018";"09:15";"14,89";"15,16";
"13.02.2018";"09:30";"15,96";"16,07";
"13.02.2018";"09:45";"16,7";"17,59";
"13.02.2018";"10:00";"17,16";"17,19";
"13.02.2018";"10:15";"17,47";"17,4";
"13.02.2018";"10:30";"17,39";"17,48";
"13.02.2018";"10:45";"17,25";"16,49";
"13.02.2018";"11:00";"17,46";"16,96";
"13.02.2018";"11:15";"17,18";"16,78";
"13.02.2018";"11:30";"17,05";"16,65";
"13.02.2018";"11:45";"16,69";"16,34";
"13.02.2018";"12:00";"16,32";"15,61";
"13.02.2018";"12:15";"16,19";"16,11";
"13.02.2018";"12:30";"16,2";"16,87";
"13.02.2018";"12:45";"16,14";"16,66";
"13.02.2018";"13:00";"16,09";"15,91";
"13.02.2018";"13:15";"15,72";"14,74";
"13.02.2018";"13:30";"15,57";"13,75";
"13.02.2018";"13:45";"15,22";"15,07";
"13.02.2018";"14:00";"15,36";"12,94";
"13.02.2018";"14:15";"15,11";"14,19";
"13.02.2018";"14:30";"15,15";"13,88";
"13.02.2018";"14:45";"15,04";"14,25";
"13.02.2018";"15:00";"14,76";"12,15";
"13.02.2018";"15:15";"14,41";"11,23";
"13.02.2018";"15:30";"14,05";"10,72";
"13.02.2018";"15:45";"14,21";"11,72";
"13.02.2018";"16:00";"13,94";"9,36";
"13.02.2018";"16:15";"13,49";"9,14";
"13.02.2018";"16:30";"13,07";"11,76";
"13.02.2018";"16:45";"13,06";"11,18";
"13.02.2018";"17:00";"12,07";"12,11";
"13.02.2018";"17:15";"11,75";"12,48";
"13.02.2018";"17:30";"11,3";"11,2";
"13.02.2018";"17:45";"10,8";"11,03";
"13.02.2018";"18:00";"10,57";"10,14";
"13.02.2018";"18:15";"10,03";"9,45";
"13.02.2018";"18:30";"9,47";"8,08";
"13.02.2018";"18:45";"8,98";"8,31";
"13.02.2018";"19:00";"8,24";"7,54";
"13.02.2018";"19:15";"7,55";"6,95";
"13.02.2018";"19:30";"7,3";"6,97";
"13.02.2018";"19:45";"6,83";"7,02";
"13.02.2018";"20:00";"6,5";"6,34";
"13.02.2018";"20:15";"6,04";"6,45";
"13.02.2018";"20:30";"5,71";"4,78";
"13.02.2018";"20:45";"5,22";"5,99";
"13.02.2018";"21:00";"4,84";"4,32";
"13.02.2018";"21:15";"4,3";"3,97";
"13.02.2018";"21:30";"3,77";"4,23";
"13.02.2018";"21:45";"3,57";"4,02";
"13.02.2018";"22:00";"3,18";"3,68";
"13.02.2018";"22:15";"2,91";"2,81";
"13.02.2018";"22:30";"2,61";"3,03";
"13.02.2018";"22:45";"2,09";"3,35";
"13.02.2018";"23:00";"2,11";"2,49";
"13.02.2018";"23:15";"1,79";"2,33";
"13.02.2018";"23:30";"1,8";"2,29";
"13.02.2018";"23:45";"1,8";"2,43";
"14.02.2018";"00:00";"0,69";"0,56";
"14.02.2018";"00:15";"0,76";"0,51";
"14.02.2018";"00:30";"0,76";"0,62";
"14.02.2018";"00:45";"0,77";"0,46";
"14.02.2018";"01:00";"0,81";"0,55";
"14.02.2018";"01:15";"0,85";"0,48";
"14.02.2018";"01:30";"0,42";"0,41";
"14.02.2018";"01:45";"0,53";"0,39";
"14.02.2018";"02:00";"0,41";"0,45";
"14.02.2018";"02:15";"0,44";"0,52";
"14.02.2018";"02:30";"0,39";"0,47";
"14.02.2018";"02:45";"0,39";"0,31";
"14.02.2018";"03:00";"0,39";"0,31";
"14.02.2018";"03:15";"0,38";"0,24";
"14.02.2018";"03:30";"0,4";"0,28";
"14.02.2018";"03:45";"0,39";"0,35";
"14.02.2018";"04:00";"0,37";"0,36";
"14.02.2018";"04:15";"0,41";"0,23";
"14.02.2018";"04:30";"0,35";"0,31";
"14.02.2018";"04:45";"0,71";"0,17";
"14.02.2018";"05:00";"0,78";"0,92";
"14.02.2018";"05:15";"1,16";"1,22";
"14.02.2018";"05:30";"1,54";"1,27";
"14.02.2018";"05:45";"1,85";"1,46";
"14.02.2018";"06:00";"2,1";"2,66";
"14.02.2018";"06:15";"2,38";"2,9";
"14.02.2018";"06:30";"2,72";"3,04";
"14.02.2018";"06:45";"2,72";"2,66";
"14.02.2018";"07:00";"3,45";"3,89";
"14.02.2018";"07:15";"3,86";"4,18";
"14.02.2018";"07:30";"4,58";"4,23";
"14.02.2018";"07:45";"5,82";"4,57";
"14.02.2018";"08:00";"6,84";"8,24";
"14.02.2018";"08:15";"8,64";"8,83";
"14.02.2018";"08:30";"10,21";"10,1";
"14.02.2018";"08:45";"11,97";"10,6";
"14.02.2018";"09:00";"13,54";"15,27";
"14.02.2018";"09:15";"15,42";"15,62";
"14.02.2018";"09:30";"16,87";"16,09";
"14.02.2018";"09:45";"17,56";"17,38";
"14.02.2018";"10:00";"17,83";"18,85";
"14.02.2018";"10:15";"18,46";"18,48";
"14.02.2018";"10:30";"18,98";"18,23";
"14.02.2018";"10:45";"18,44";"18,57";
"14.02.2018";"11:00";"17,95";"17,25";
"14.02.2018";"11:15";"17,88";"16,26";
"14.02.2018";"11:30";"17,26";"15,87";
"14.02.2018";"11:45";"17,24";"17,34";
"14.02.2018";"12:00";"16,94";"17,08";
"14.02.2018";"12:15";"16,46";"16,11";
"14.02.2018";"12:30";"16,33";"16,01";
"14.02.2018";"12:45";"15,43";"14,59";
"14.02.2018";"13:00";"15,06";"15,18";
"14.02.2018";"13:15";"14,68";"13,06";
"14.02.2018";"13:30";"14,73";"14,94";
"14.02.2018";"13:45";"14,58";"13,35";
"14.02.2018";"14:00";"14,61";"13,11";
"14.02.2018";"14:15";"14,62";"13,1";
"14.02.2018";"14:30";"14,59";"14,39";
"14.02.2018";"14:45";"14,41";"13,92";
"14.02.2018";"15:00";"14,59";"13,3";
"14.02.2018";"15:15";"14,03";"13,12";
"14.02.2018";"15:30";"14,23";"12,65";
"14.02.2018";"15:45";"13,54";"11,28";
"14.02.2018";"16:00";"13,66";"10,17";
"14.02.2018";"16:15";"13,61";"10,89";
"14.02.2018";"16:30";"12,89";"9,81";
"14.02.2018";"16:45";"12,78";"11,43";
"14.02.2018";"17:00";"12,23";"8,49";
"14.02.2018";"17:15";"11,75";"7,14";
"14.02.2018";"17:30";"11,44";"11,51";
"14.02.2018";"17:45";"10,93";"12,85";
"14.02.2018";"18:00";"10,74";"7,74";
"14.02.2018";"18:15";"11,02";"8,04";
"14.02.2018";"18:30";"10,04";"6,62";
"14.02.2018";"18:45";"9,75";"7,5";
"14.02.2018";"19:00";"9,26";"5,57";
"14.02.2018";"19:15";"8,86";"8,28";
"14.02.2018";"19:30";"8,73";"8,1";
"14.02.2018";"19:45";"8,27";"7,15";
"14.02.2018";"20:00";"7,86";"6,63";
"14.02.2018";"20:15";"7,48";"6,67";
"14.02.2018";"20:30";"7,08";"7,33";
"14.02.2018";"20:45";"6,65";"7,14";
"14.02.2018";"21:00";"5,68";"5,62";
"14.02.2018";"21:15";"5,02";"5,27";
"14.02.2018";"21:30";"4,33";"5,22";
"14.02.2018";"21:45";"4,01";"5,41";
"14.02.2018";"22:00";"3,09";"2,73";
"14.02.2018";"22:15";"2,78";"2,47";
"14.02.2018";"22:30";"2,15";"2,73";
"14.02.2018";"22:45";"1,6";"2,29";
"14.02.2018";"23:00";"1,6";"1,39";
"14.02.2018";"23:15";"1,62";"1,48";
"14.02.2018";"23:30";"1,31";"1,3";
"14.02.2018";"23:45";"1,3";"1,4";
"15.02.2018";"00:00";"1";"0,74";
"15.02.2018";"00:15";"1,04";"0,92";
"15.02.2018";"00:30";"1,04";"0,77";
"15.02.2018";"00:45";"0,98";"0,63";
"15.02.2018";"01:00";"1,01";"0,83";
"15.02.2018";"01:15";"0,96";"0,79";
"15.02.2018";"01:30";"0,5";"0,51";
"15.02.2018";"01:45";"0,47";"0,54";
"15.02.2018";"02:00";"0,53";"0,62";
"15.02.2018";"02:15";"0,46";"0,49";
"15.02.2018";"02:30";"0,45";"0,59";
"15.02.2018";"02:45";"0,45";"0,45";
"15.02.2018";"03:00";"0,47";"0,48";
"15.02.2018";"03:15";"0,5";"0,38";
"15.02.2018";"03:30";"0,47";"0,37";
"15.02.2018";"03:45";"0,48";"0,5";
"15.02.2018";"04:00";"0,44";"0,35";
"15.02.2018";"04:15";"0,42";"0,32";
"15.02.2018";"04:30";"0,41";"0,31";
"15.02.2018";"04:45";"0,75";"0,27";
"15.02.2018";"05:00";"0,79";"0,59";
"15.02.2018";"05:15";"1,21";"0,74";
"15.02.2018";"05:30";"1,19";"0,77";
"15.02.2018";"05:45";"1,59";"0,85";
"15.02.2018";"06:00";"2,17";"2,71";
"15.02.2018";"06:15";"2,49";"3,1";
"15.02.2018";"06:30";"2,9";"2,53";
"15.02.2018";"06:45";"3,24";"3,27";
"15.02.2018";"07:00";"3,58";"3,61";
"15.02.2018";"07:15";"3,99";"3,81";
"15.02.2018";"07:30";"4,6";"4,24";
"15.02.2018";"07:45";"5,46";"4,86";
"15.02.2018";"08:00";"6,51";"6,88";
"15.02.2018";"08:15";"7,97";"7,98";
"15.02.2018";"08:30";"9,5";"8,54";
"15.02.2018";"08:45";"10,98";"9,74";
"15.02.2018";"09:00";"12,56";"13,45";
"15.02.2018";"09:15";"13,52";"13,82";
"15.02.2018";"09:30";"14,54";"13,96";
"15.02.2018";"09:45";"15,2";"14,34";
"15.02.2018";"10:00";"15,44";"16,76";
"15.02.2018";"10:15";"15,81";"16,38";
"15.02.2018";"10:30";"16,13";"15,84";
"15.02.2018";"10:45";"16,03";"15,39";
"15.02.2018";"11:00";"16,02";"15,99";
"15.02.2018";"11:15";"16,02";"16,42";
"15.02.2018";"11:30";"15,65";"16,75";
"15.02.2018";"11:45";"15,28";"15,52";
"15.02.2018";"12:00";"15,08";"15,03";
"15.02.2018";"12:15";"14,96";"14,56";
"15.02.2018";"12:30";"14,62";"14,28";
"15.02.2018";"12:45";"14,34";"14,1";
"15.02.2018";"13:00";"14,03";"13,75";
"15.02.2018";"13:15";"14,06";"13,38";
"15.02.2018";"13:30";"13,97";"13,9";
"15.02.2018";"13:45";"14,02";"13,14";
"15.02.2018";"14:00";"14,02";"13,53";
"15.02.2018";"14:15";"14,33";"13,25";
"15.02.2018";"14:30";"14,28";"14,75";
"15.02.2018";"14:45";"14,18";"14,96";
"15.02.2018";"15:00";"13,62";"12,6";
"15.02.2018";"15:15";"13,62";"12,63";
"15.02.2018";"15:30";"13,15";"11,53";
"15.02.2018";"15:45";"12,86";"12,94";
"15.02.2018";"16:00";"12,47";"10,62";
"15.02.2018";"16:15";"12,08";"11,42";
"15.02.2018";"16:30";"11,65";"11,49";
"15.02.2018";"16:45";"11,21";"11,34";
"15.02.2018";"17:00";"11,18";"9,76";
"15.02.2018";"17:15";"10,75";"11,14";
"15.02.2018";"17:30";"10,59";"10,38";
"15.02.2018";"17:45";"10,41";"10,22";
"15.02.2018";"18:00";"9,52";"8,25";
"15.02.2018";"18:15";"9,39";"7,71";
"15.02.2018";"18:30";"9,1";"7,75";
"15.02.2018";"18:45";"8,65";"8,15";
"15.02.2018";"19:00";"8,22";"5,79";
"15.02.2018";"19:15";"7,83";"7,38";
"15.02.2018";"19:30";"7,53";"6,77";
"15.02.2018";"19:45";"7,27";"7,38";
"15.02.2018";"20:00";"6,88";"5,54";
"15.02.2018";"20:15";"6,46";"5,19";
"15.02.2018";"20:30";"6,19";"4,98";
"15.02.2018";"20:45";"6,01";"5,78";
"15.02.2018";"21:00";"5,09";"4,27";
"15.02.2018";"21:15";"4,43";"4,42";
"15.02.2018";"21:30";"4,32";"5,02";
"15.02.2018";"21:45";"3,65";"4,57";
"15.02.2018";"22:00";"3,15";"3,3";
"15.02.2018";"22:15";"2,91";"2,96";
"15.02.2018";"22:30";"2,6";"3,59";
"15.02.2018";"22:45";"1,91";"3,42";
"15.02.2018";"23:00";"1,92";"1,8";
"15.02.2018";"23:15";"1,93";"2,13";
"15.02.2018";"23:30";"1,61";"1,42";
"15.02.2018";"23:45";"1,61";"1,44";
"16.02.2018";"00:00";"0,91";"0,76";
"16.02.2018";"00:15";"0,88";"0,69";
"16.02.2018";"00:30";"0,87";"0,68";
"16.02.2018";"00:45";"0,43";"0,36";
"16.02.2018";"01:00";"0,43";"0,36";
"16.02.2018";"01:15";"0,45";"0,27";
"16.02.2018";"01:30";"0,55";"0,44";
"16.02.2018";"01:45";"0,45";"0,51";
"16.02.2018";"02:00";"0,53";"0,38";
"16.02.2018";"02:15";"0,51";"0,52";
"16.02.2018";"02:30";"0,48";"0,54";
"16.02.2018";"02:45";"0,59";"0,37";
"16.02.2018";"03:00";"0,48";"0,27";
"16.02.2018";"03:15";"0,47";"0,38";
"16.02.2018";"03:30";"0,51";"0,3";
"16.02.2018";"03:45";"0,49";"0,48";
"16.02.2018";"04:00";"0,45";"0,26";
"16.02.2018";"04:15";"0,43";"0,5";
"16.02.2018";"04:30";"0,49";"0,23";
"16.02.2018";"04:45";"0,76";"0,33";
"16.02.2018";"05:00";"0,75";"0,66";
"16.02.2018";"05:15";"1,12";"0,61";
"16.02.2018";"05:30";"1,13";"0,71";
"16.02.2018";"05:45";"1,45";"0,82";
"16.02.2018";"06:00";"2,05";"2,88";
"16.02.2018";"06:15";"2,48";"2,96";
"16.02.2018";"06:30";"2,38";"2,89";
"16.02.2018";"06:45";"2,83";"2,71";
"16.02.2018";"07:00";"3,37";"3,46";
"16.02.2018";"07:15";"3,81";"3,81";
"16.02.2018";"07:30";"4,45";"3,95";
"16.02.2018";"07:45";"5,29";"4,17";
"16.02.2018";"08:00";"6,42";"7,62";
"16.02.2018";"08:15";"7,91";"7,35";
"16.02.2018";"08:30";"9,91";"9,36";
"16.02.2018";"08:45";"11,48";"10,05";
"16.02.2018";"09:00";"13,09";"15,27";
"16.02.2018";"09:15";"14,54";"16,01";
"16.02.2018";"09:30";"15,58";"17,05";
"16.02.2018";"09:45";"16,14";"16,43";
"16.02.2018";"10:00";"15,82";"16,81";
"16.02.2018";"10:15";"16,1";"17,37";
"16.02.2018";"10:30";"16,07";"16,09";
"16.02.2018";"10:45";"15,84";"16,98";
"16.02.2018";"11:00";"15,4";"15,53";
"16.02.2018";"11:15";"15,56";"16,59";
"16.02.2018";"11:30";"15,46";"16,35";
"16.02.2018";"11:45";"15,45";"16,69";
"16.02.2018";"12:00";"15,34";"15,22";
"16.02.2018";"12:15";"15,4";"16,55";
"16.02.2018";"12:30";"15,12";"15,9";
"16.02.2018";"12:45";"14,7";"14,88";
"16.02.2018";"13:00";"14,61";"15,16";
"16.02.2018";"13:15";"14,09";"14,49";
"16.02.2018";"13:30";"13,89";"15,16";
"16.02.2018";"13:45";"13,59";"14,23";
"16.02.2018";"14:00";"12,89";"14,29";
"16.02.2018";"14:15";"12,48";"13,17";
"16.02.2018";"14:30";"12,59";"12,95";
"16.02.2018";"14:45";"12,21";"13,6";
"16.02.2018";"15:00";"12,15";"13,6";
"16.02.2018";"15:15";"12,46";"13,24";
"16.02.2018";"15:30";"12,68";"13,37";
"16.02.2018";"15:45";"12,06";"13,44";
"16.02.2018";"16:00";"12";"13,49";
"16.02.2018";"16:15";"11,83";"12,22";
"16.02.2018";"16:30";"11,49";"12,47";
"16.02.2018";"16:45";"10,94";"11,42";
"16.02.2018";"17:00";"10,43";"11,42";
"16.02.2018";"17:15";"10,09";"11,27";
"16.02.2018";"17:30";"9,84";"10,89";
"16.02.2018";"17:45";"9,56";"10,82";
"16.02.2018";"18:00";"9,28";"8,96";
"16.02.2018";"18:15";"9,43";"9,1";
"16.02.2018";"18:30";"9,06";"7,73";
"16.02.2018";"18:45";"8,4";"8";
"16.02.2018";"19:00";"7,53";"7,07";
"16.02.2018";"19:15";"7,26";"7,38";
"16.02.2018";"19:30";"6,9";"6,56";
"16.02.2018";"19:45";"6,55";"6,9";
"16.02.2018";"20:00";"6,21";"6,9";
"16.02.2018";"20:15";"6,16";"6,59";
"16.02.2018";"20:30";"5,64";"6,41";
"16.02.2018";"20:45";"5,49";"6,75";
"16.02.2018";"21:00";"4,86";"4";
"16.02.2018";"21:15";"4,31";"4,28";
"16.02.2018";"21:30";"4,02";"4,06";
"16.02.2018";"21:45";"3,71";"4,44";
"16.02.2018";"22:00";"3,36";"3,08";
"16.02.2018";"22:15";"2,98";"3,22";
"16.02.2018";"22:30";"2,68";"2,75";
"16.02.2018";"22:45";"2,41";"3,51";
"16.02.2018";"23:00";"1,92";"1,86";
"16.02.2018";"23:15";"1,92";"1,89";
"16.02.2018";"23:30";"1,92";"1,93";
"16.02.2018";"23:45";"1,9";"1,76";
"17.02.2018";"00:00";"0,85";"0,3";
"17.02.2018";"00:15";"0,46";"0,2";
"17.02.2018";"00:30";"0,48";"0,22";
"17.02.2018";"00:45";"0,51";"0,3";
"17.02.2018";"01:00";"0,52";"0,15";
"17.02.2018";"01:15";"0,53";"0,22";
"17.02.2018";"01:30";"0,56";"0,06";
"17.02.2018";"01:45";"0,56";"0,42";
"17.02.2018";"02:00";"0,56";"0,22";
"17.02.2018";"02:15";"0,53";"0,42";
"17.02.2018";"02:30";"0,49";"0,28";
"17.02.2018";"02:45";"0,46";"0,2";
