"Дата";"Время";"Необходимо";"Фактически";
"07.02.2018";"08:45";"69,55";"64,22";
"07.02.2018";"09:00";"78,46";"84,24";
"07.02.2018";"09:15";"87,19";"90,74";
"07.02.2018";"09:30";"95,05";"97,5";
"07.02.2018";"09:45";"98,46";"99,71";
"07.02.2018";"10:00";"101,39";"96,61";
"07.02.2018";"10:15";"103,18";"99,85";
"07.02.2018";"10:30";"102,93";"103,3";
"07.02.2018";"10:45";"102,57";"102,33";
"07.02.2018";"11:00";"102,1";"94,97";
"07.02.2018";"11:15";"101,68";"100,58";
"07.02.2018";"11:30";"100,89";"97,88";
"07.02.2018";"11:45";"100,21";"99,14";
"07.02.2018";"12:00";"99,48";"96,95";
"07.02.2018";"12:15";"98,4";"97,18";
"07.02.2018";"12:30";"103,43";"101,58";
"07.02.2018";"12:45";"102,31";"101,97";
"07.02.2018";"13:00";"101,71";"93,33";
"07.02.2018";"13:15";"101,33";"95,6";
"07.02.2018";"13:30";"100,44";"101";
"07.02.2018";"13:45";"99,58";"98,2";
"07.02.2018";"14:00";"98,14";"91,13";
"07.02.2018";"14:15";"95,78";"90,77";
"07.02.2018";"14:30";"94,23";"97,69";
"07.02.2018";"14:45";"92,83";"93,24";
"07.02.2018";"15:00";"92,64";"92,4";
"07.02.2018";"15:15";"90,94";"92,06";
"07.02.2018";"15:30";"88,92";"85,78";
"07.02.2018";"15:45";"87,13";"82,63";
"07.02.2018";"16:00";"84,74";"81,63";
"07.02.2018";"16:15";"82,9";"84,59";
"07.02.2018";"16:30";"81,25";"81,49";
"07.02.2018";"16:45";"79,85";"79,94";
"07.02.2018";"17:00";"78,23";"71,5";
"07.02.2018";"17:15";"75,73";"78,31";
"07.02.2018";"17:30";"73,41";"77";
"07.02.2018";"17:45";"70,58";"67,86";
"07.02.2018";"18:00";"66,88";"52,9";
"07.02.2018";"18:15";"64,81";"52,09";
"07.02.2018";"18:30";"62,05";"44,63";
"07.02.2018";"18:45";"59,72";"43,18";
"07.02.2018";"19:00";"55,24";"41,97";
"07.02.2018";"19:15";"51,61";"42,35";
"07.02.2018";"19:30";"48,57";"43,71";
"07.02.2018";"19:45";"45,83";"40,29";
"07.02.2018";"20:00";"41,5";"32,76";
"07.02.2018";"20:15";"38,68";"29,04";
"07.02.2018";"20:30";"36,01";"28,96";
"07.02.2018";"20:45";"31,98";"32,91";
"07.02.2018";"21:00";"29,39";"23,7";
"07.02.2018";"21:15";"26,48";"23,12";
"07.02.2018";"21:30";"24";"23,12";
"07.02.2018";"21:45";"21,2";"22,58";
"07.02.2018";"22:00";"18,09";"16,81";
"07.02.2018";"22:15";"16,26";"16,71";
"07.02.2018";"22:30";"14,7";"15,8";
"07.02.2018";"22:45";"12,05";"15,45";
"07.02.2018";"23:00";"10,54";"9,72";
"07.02.2018";"23:15";"10,29";"9,97";
"07.02.2018";"23:30";"9,49";"9,77";
"07.02.2018";"23:45";"9,59";"9,85";
"08.02.2018";"00:00";"6,3";"4";
"08.02.2018";"00:15";"5,71";"4,02";
"08.02.2018";"00:30";"5,4";"3,98";
"08.02.2018";"00:45";"4,53";"2,98";
"08.02.2018";"01:00";"4,57";"3";
"08.02.2018";"01:15";"4,45";"3";
"08.02.2018";"01:30";"3,96";"3";
"08.02.2018";"01:45";"3,58";"4";
"08.02.2018";"02:00";"3,55";"3,99";
"08.02.2018";"02:15";"3,64";"4,01";
"08.02.2018";"02:30";"3,66";"4";
"08.02.2018";"02:45";"3,41";"3";
"08.02.2018";"03:00";"3,81";"3";
"08.02.2018";"03:15";"3,99";"3,01";
"08.02.2018";"03:30";"4,61";"3";
"08.02.2018";"03:45";"4,99";"3,99";
"08.02.2018";"04:00";"5,38";"4";
"08.02.2018";"04:15";"5,77";"4,01";
"08.02.2018";"04:30";"6,45";"4";
"08.02.2018";"04:45";"6,66";"3";
"08.02.2018";"05:00";"8,62";"8,34";
"08.02.2018";"05:15";"9,35";"8,44";
"08.02.2018";"05:30";"10,43";"8,48";
"08.02.2018";"05:45";"12,05";"9,29";
"08.02.2018";"06:00";"14,33";"20,08";
"08.02.2018";"06:15";"16,19";"19,54";
"08.02.2018";"06:30";"17,81";"17,67";
"08.02.2018";"06:45";"19,47";"19,82";
"08.02.2018";"07:00";"22,23";"27,55";
"08.02.2018";"07:15";"25,38";"25,79";
"08.02.2018";"07:30";"28,61";"32,59";
"08.02.2018";"07:45";"33,68";"32,87";
"08.02.2018";"08:00";"41,92";"49,55";
"08.02.2018";"08:15";"50,62";"52,7";
"08.02.2018";"08:30";"60,72";"58,78";
"08.02.2018";"08:45";"71,09";"62";
"08.02.2018";"09:00";"81,16";"82,69";
"08.02.2018";"09:15";"90,04";"87,12";
"08.02.2018";"09:30";"97,19";"91,76";
"08.02.2018";"09:45";"101,19";"93,89";
"08.02.2018";"10:00";"103,32";"96,84";
"08.02.2018";"10:15";"104,87";"100,99";
"08.02.2018";"10:30";"104,14";"99,96";
"08.02.2018";"10:45";"103,08";"99";
"08.02.2018";"11:00";"102,91";"91,73";
"08.02.2018";"11:15";"103,45";"96,65";
"08.02.2018";"11:30";"103,32";"98,42";
"08.02.2018";"11:45";"103,36";"94,5";
"08.02.2018";"12:00";"102,1";"98,53";
"08.02.2018";"12:15";"97,99";"96";
"08.02.2018";"12:30";"97,39";"92,41";
"08.02.2018";"12:45";"95,47";"90,53";
"08.02.2018";"13:00";"94,14";"85,86";
"08.02.2018";"13:15";"93,1";"86,91";
"08.02.2018";"13:30";"92,46";"89,78";
"08.02.2018";"13:45";"91,91";"88,76";
"08.02.2018";"14:00";"91,13";"83,4";
"08.02.2018";"14:15";"89,7";"85,31";
"08.02.2018";"14:30";"88,48";"84,33";
"08.02.2018";"14:45";"86,99";"84,43";
"08.02.2018";"15:00";"86,83";"83,87";
"08.02.2018";"15:15";"85,81";"81,03";
"08.02.2018";"15:30";"85,08";"83,29";
"08.02.2018";"15:45";"78,17";"78,49";
"08.02.2018";"16:00";"77,47";"71,6";
"08.02.2018";"16:15";"76,18";"76,02";
"08.02.2018";"16:30";"75,25";"76,6";
"08.02.2018";"16:45";"73,33";"74,03";
"08.02.2018";"17:00";"72,24";"60,55";
"08.02.2018";"17:15";"70,8";"61,9";
"08.02.2018";"17:30";"68,24";"63,1";
"08.02.2018";"17:45";"66,2";"62,48";
"08.02.2018";"18:00";"63,08";"55,24";
"08.02.2018";"18:15";"60,34";"54,62";
"08.02.2018";"18:30";"57,9";"53,8";
"08.02.2018";"18:45";"55,21";"50,41";
"08.02.2018";"19:00";"50,35";"36,38";
"08.02.2018";"19:15";"48,29";"35,21";
"08.02.2018";"19:30";"44,64";"33,03";
"08.02.2018";"19:45";"41,81";"35,81";
"08.02.2018";"20:00";"37,25";"31,85";
"08.02.2018";"20:15";"34,69";"29,14";
"08.02.2018";"20:30";"31,66";"31,27";
"08.02.2018";"20:45";"28,84";"30,54";
"08.02.2018";"21:00";"26,42";"22,51";
"08.02.2018";"21:15";"24,22";"22,39";
"08.02.2018";"21:30";"22,23";"22,21";
"08.02.2018";"21:45";"20,13";"20,86";
"08.02.2018";"22:00";"17,09";"11,27";
"08.02.2018";"22:15";"16,03";"13,43";
"08.02.2018";"22:30";"13,99";"12,36";
"08.02.2018";"22:45";"12,41";"12,13";
"08.02.2018";"23:00";"10,39";"8,47";
"08.02.2018";"23:15";"9,65";"8,53";
"08.02.2018";"23:30";"8,65";"8,53";
"08.02.2018";"23:45";"8,58";"8,33";
"09.02.2018";"00:00";"5,73";"4";
"09.02.2018";"00:15";"5,66";"4";
"09.02.2018";"00:30";"5,53";"4";
"09.02.2018";"00:45";"5,38";"3,01";
"09.02.2018";"01:00";"5,49";"3";
"09.02.2018";"01:15";"3,91";"3";
"09.02.2018";"01:30";"4,17";"3";
"09.02.2018";"01:45";"3,8";"4";
"09.02.2018";"02:00";"3,8";"4";
"09.02.2018";"02:15";"3,87";"4,01";
"09.02.2018";"02:30";"3,92";"4";
"09.02.2018";"02:45";"4,4";"3";
"09.02.2018";"03:00";"4,32";"3,01";
"09.02.2018";"03:15";"4,91";"3";
"09.02.2018";"03:30";"5,19";"2,99";
"09.02.2018";"03:45";"5,49";"4";
"09.02.2018";"04:00";"5,75";"4";
"09.02.2018";"04:15";"6,02";"4,01";
"09.02.2018";"04:30";"6,31";"4,01";
"09.02.2018";"04:45";"7,54";"2,99";
"09.02.2018";"05:00";"8,57";"10,35";
"09.02.2018";"05:15";"10,05";"10,13";
"09.02.2018";"05:30";"11,44";"10,29";
"09.02.2018";"05:45";"13,18";"11,03";
"09.02.2018";"06:00";"14,49";"20,76";
"09.02.2018";"06:15";"15,87";"19,69";
"09.02.2018";"06:30";"17,16";"19,57";
"09.02.2018";"06:45";"18,75";"21,12";
"09.02.2018";"07:00";"21,09";"27,67";
"09.02.2018";"07:15";"23,82";"25,25";
