"Дата";"Время";"Необходимо";"Фактически";
"06.02.2018";"04:45";"4,8";"1,75";
"06.02.2018";"05:00";"5,32";"7,41";
"06.02.2018";"05:15";"6,18";"6,39";
"06.02.2018";"05:30";"7,17";"7,03";
"06.02.2018";"05:45";"8,72";"7,84";
"06.02.2018";"06:00";"10,53";"18,77";
"06.02.2018";"06:15";"12,18";"18,45";
"06.02.2018";"06:30";"12,96";"18,56";
"06.02.2018";"06:45";"14,4";"18,77";
"06.02.2018";"07:00";"16,49";"21,54";
"06.02.2018";"07:15";"17,93";"19,71";
"06.02.2018";"07:30";"21,2";"25,02";
"06.02.2018";"07:45";"24,47";"25,91";
"06.02.2018";"08:00";"31,1";"36,26";
"06.02.2018";"08:15";"37,64";"41,24";
"06.02.2018";"08:30";"45,17";"48,36";
"06.02.2018";"08:45";"52,58";"54,38";
"06.02.2018";"09:00";"60,15";"67,31";
"06.02.2018";"09:15";"66,56";"70,58";
"06.02.2018";"09:30";"72,19";"76,52";
"06.02.2018";"09:45";"74,4";"80,72";
"06.02.2018";"10:00";"75,46";"76,43";
"06.02.2018";"10:15";"76,7";"78,96";
"06.02.2018";"10:30";"75,88";"77,88";
"06.02.2018";"10:45";"74,79";"78,26";
"06.02.2018";"11:00";"74,09";"74,8";
"06.02.2018";"11:15";"73,33";"74,27";
"06.02.2018";"11:30";"72,34";"74,4";
"06.02.2018";"11:45";"72,08";"73,19";
"06.02.2018";"12:00";"70,65";"70,96";
"06.02.2018";"12:15";"70,16";"72,4";
"06.02.2018";"12:30";"72,82";"73,87";
"06.02.2018";"12:45";"72,15";"73,59";
"06.02.2018";"13:00";"71,6";"71,8";
"06.02.2018";"13:15";"70,59";"70,96";
"06.02.2018";"13:30";"70,41";"73,56";
"06.02.2018";"13:45";"69,64";"72,98";
"06.02.2018";"14:00";"68,86";"69,72";
"06.02.2018";"14:15";"68,03";"68,72";
"06.02.2018";"14:30";"66,66";"68,4";
"06.02.2018";"14:45";"65,48";"67,35";
"06.02.2018";"15:00";"65,1";"68,79";
"06.02.2018";"15:15";"63,59";"67,58";
"06.02.2018";"15:30";"62,21";"67,34";
"06.02.2018";"15:45";"60,5";"64,18";
"06.02.2018";"16:00";"58,65";"60,92";
"06.02.2018";"16:15";"57,47";"64,23";
"06.02.2018";"16:30";"55,97";"60,77";
"06.02.2018";"16:45";"54,81";"59,51";
"06.02.2018";"17:00";"52,4";"56,64";
"06.02.2018";"17:15";"50,62";"55,59";
"06.02.2018";"17:30";"48,87";"54,53";
"06.02.2018";"17:45";"46,93";"52,14";
"06.02.2018";"18:00";"44,13";"39,46";
"06.02.2018";"18:15";"42,68";"38,8";
"06.02.2018";"18:30";"40,76";"35,77";
"06.02.2018";"18:45";"38,89";"33,96";
"06.02.2018";"19:00";"35,87";"37,66";
"06.02.2018";"19:15";"33,76";"38,06";
"06.02.2018";"19:30";"32";"33,05";
"06.02.2018";"19:45";"30,03";"31,55";
"06.02.2018";"20:00";"27,23";"31,24";
"06.02.2018";"20:15";"24,96";"27,92";
"06.02.2018";"20:30";"22,89";"26,85";
"06.02.2018";"20:45";"20,71";"26,72";
"06.02.2018";"21:00";"18,88";"21,87";
"06.02.2018";"21:15";"17,01";"21,69";
"06.02.2018";"21:30";"15,35";"19,99";
"06.02.2018";"21:45";"13,6";"18,89";
"06.02.2018";"22:00";"12,32";"13,52";
"06.02.2018";"22:15";"10,8";"13,37";
"06.02.2018";"22:30";"9,65";"12,9";
"06.02.2018";"22:45";"8,22";"12,89";
"06.02.2018";"23:00";"7,37";"10,14";
"06.02.2018";"23:15";"6,83";"10,33";
"06.02.2018";"23:30";"6,58";"10,29";
"06.02.2018";"23:45";"6,42";"10,94";
"07.02.2018";"00:00";"3,32";"2,83";
"07.02.2018";"00:15";"3,35";"2,67";
"07.02.2018";"00:30";"3,04";"2,87";
"07.02.2018";"00:45";"2,99";"1,85";
"07.02.2018";"01:00";"3,14";"2,33";
"07.02.2018";"01:15";"2,88";"2,06";
"07.02.2018";"01:30";"2,62";"2,36";
"07.02.2018";"01:45";"2,29";"2,78";
"07.02.2018";"02:00";"2,38";"3,04";
"07.02.2018";"02:15";"2,41";"2,86";
"07.02.2018";"02:30";"2,34";"2,86";
"07.02.2018";"02:45";"2,54";"2,05";
"07.02.2018";"03:00";"2,53";"2,21";
"07.02.2018";"03:15";"2,85";"2,23";
"07.02.2018";"03:30";"2,83";"2,15";
"07.02.2018";"03:45";"3,08";"2,86";
"07.02.2018";"04:00";"3,38";"2,9";
"07.02.2018";"04:15";"3,39";"3";
"07.02.2018";"04:30";"3,74";"2,9";
"07.02.2018";"04:45";"4,74";"2,19";
"07.02.2018";"05:00";"4,81";"8";
