"Дата";"Время";"Необходимо";"Фактически";
"07.02.2018";"00:00";"0,84";"0,29";
"07.02.2018";"00:15";"0,85";"0,52";
"07.02.2018";"00:30";"0,84";"0,45";
"07.02.2018";"00:45";"0,76";"0,4";
"07.02.2018";"01:00";"0,95";"0,2";
"07.02.2018";"01:15";"0,99";"0,36";
"07.02.2018";"01:30";"0,8";"0,34";
"07.02.2018";"01:45";"0,94";"0,76";
"07.02.2018";"02:00";"0,92";"0,65";
"07.02.2018";"02:15";"0,92";"0,69";
"07.02.2018";"02:30";"0,95";"0,67";
"07.02.2018";"02:45";"0,77";"0,49";
"07.02.2018";"03:00";"0,95";"0,31";
"07.02.2018";"03:15";"0,93";"0,22";
"07.02.2018";"03:30";"0,73";"0,42";
"07.02.2018";"03:45";"0,82";"0,51";
"07.02.2018";"04:00";"0,79";"0,4";
"07.02.2018";"04:15";"0,79";"0,38";
"07.02.2018";"04:30";"0,78";"0,39";
"07.02.2018";"04:45";"0,64";"0,32";
"07.02.2018";"05:00";"1,7";"0,47";
"07.02.2018";"05:15";"1,43";"0,66";
"07.02.2018";"05:30";"1,67";"0,61";
"07.02.2018";"05:45";"1,41";"0,59";
"07.02.2018";"06:00";"1,92";"1,1";
"07.02.2018";"06:15";"1,94";"1,09";
"07.02.2018";"06:30";"1,96";"1";
"07.02.2018";"06:45";"2,48";"1,12";
"07.02.2018";"07:00";"2,37";"1,64";
"07.02.2018";"07:15";"2,84";"1,7";
"07.02.2018";"07:30";"3,22";"1,95";
"07.02.2018";"07:45";"3,26";"2,22";
"07.02.2018";"08:00";"4,02";"4,11";
"07.02.2018";"08:15";"4,33";"3,21";
"07.02.2018";"08:30";"5,36";"3,57";
"07.02.2018";"08:45";"6,21";"4,2";
"07.02.2018";"09:00";"7,23";"5,94";
"07.02.2018";"09:15";"8,03";"6,57";
"07.02.2018";"09:30";"9,26";"7,32";
"07.02.2018";"09:45";"9,6";"7,57";
"07.02.2018";"10:00";"10,42";"7,66";
"07.02.2018";"10:15";"10,62";"8,75";
"07.02.2018";"10:30";"10,87";"8,65";
"07.02.2018";"10:45";"11,12";"8,57";
"07.02.2018";"11:00";"10,96";"7,92";
"07.02.2018";"11:15";"11,3";"8,78";
"07.02.2018";"11:30";"11,2";"8,71";
"07.02.2018";"11:45";"10,73";"8,67";
"07.02.2018";"12:00";"10,67";"7,98";
"07.02.2018";"12:15";"10,61";"8,13";
"07.02.2018";"12:30";"10,3";"8,02";
"07.02.2018";"12:45";"10,26";"8,34";
"07.02.2018";"13:00";"10,26";"7,15";
"07.02.2018";"13:15";"10,35";"8";
"07.02.2018";"13:30";"10,28";"8,41";
"07.02.2018";"13:45";"10,29";"7,98";
"07.02.2018";"14:00";"9,93";"7,46";
"07.02.2018";"14:15";"9,8";"7,79";
"07.02.2018";"14:30";"9,71";"8,28";
"07.02.2018";"14:45";"9,71";"8,4";
"07.02.2018";"15:00";"9,65";"7,75";
"07.02.2018";"15:15";"9,41";"7,89";
"07.02.2018";"15:30";"9,39";"7,18";
"07.02.2018";"15:45";"9,4";"7,22";
"07.02.2018";"16:00";"9,33";"7,6";
"07.02.2018";"16:15";"9,19";"7,51";
"07.02.2018";"16:30";"9,55";"7,24";
"07.02.2018";"16:45";"9,48";"7,92";
"07.02.2018";"17:00";"9,27";"6,08";
"07.02.2018";"17:15";"8,83";"6,81";
"07.02.2018";"17:30";"8,35";"6,82";
"07.02.2018";"17:45";"7,85";"5,79";
"07.02.2018";"18:00";"7,93";"5,39";
"07.02.2018";"18:15";"7,15";"5,1";
"07.02.2018";"18:30";"6,73";"4,37";
"07.02.2018";"18:45";"6,4";"3,96";
"07.02.2018";"19:00";"6,15";"3,18";
"07.02.2018";"19:15";"5,38";"3,61";
"07.02.2018";"19:30";"4,97";"3,03";
