"Дата";"Время";"Необходимо";"Фактически";
"08.02.2018";"09:15";"28,8";"35,79";
"08.02.2018";"09:30";"33,73";"35,09";
"08.02.2018";"09:45";"36,78";"36,73";
"08.02.2018";"10:00";"39,18";"40,89";
"08.02.2018";"10:15";"42,23";"43,72";
"08.02.2018";"10:30";"45,88";"44,84";
"08.02.2018";"10:45";"47,8";"43,85";
"08.02.2018";"11:00";"49,51";"48,88";
"08.02.2018";"11:15";"52,97";"50,15";
"08.02.2018";"11:30";"54,19";"53,04";
"08.02.2018";"11:45";"53,91";"51,13";
"08.02.2018";"12:00";"54,07";"51,01";
"08.02.2018";"12:15";"53,46";"55,39";
"08.02.2018";"12:30";"56,47";"55,07";
"08.02.2018";"12:45";"56,24";"52,61";
"08.02.2018";"13:00";"56,17";"48,43";
"08.02.2018";"13:15";"55,35";"46,12";
"08.02.2018";"13:30";"55,91";"50,71";
"08.02.2018";"13:45";"54,68";"54,85";
"08.02.2018";"14:00";"54,87";"49,2";
"08.02.2018";"14:15";"55,29";"51,18";
"08.02.2018";"14:30";"55,17";"54,82";
"08.02.2018";"14:45";"55,11";"53,98";
"08.02.2018";"15:00";"55,33";"53,44";
"08.02.2018";"15:15";"54,4";"49,78";
"08.02.2018";"15:30";"53,68";"51,29";
"08.02.2018";"15:45";"52,8";"51,14";
"08.02.2018";"16:00";"52,58";"50,5";
"08.02.2018";"16:15";"51,35";"49,24";
"08.02.2018";"16:30";"49,72";"50,77";
"08.02.2018";"16:45";"48,21";"46,69";
"08.02.2018";"17:00";"46,19";"43,06";
"08.02.2018";"17:15";"44,57";"41,57";
"08.02.2018";"17:30";"41,45";"40,54";
"08.02.2018";"17:45";"38,94";"46,58";
"08.02.2018";"18:00";"35,77";"33,06";
"08.02.2018";"18:15";"32,59";"31,6";
"08.02.2018";"18:30";"28,09";"29,09";
"08.02.2018";"18:45";"23,9";"28,67";
"08.02.2018";"19:00";"17,12";"11,74";
"08.02.2018";"19:15";"15,89";"11,66";
"08.02.2018";"19:30";"15,37";"11,25";
"08.02.2018";"19:45";"13,8";"10,42";
"08.02.2018";"20:00";"12,78";"7,63";
"08.02.2018";"20:15";"11,07";"8,61";
"08.02.2018";"20:30";"10,13";"8,82";
"08.02.2018";"20:45";"9,43";"10,5";
"08.02.2018";"21:00";"6,88";"6,06";
"08.02.2018";"21:15";"5,53";"4,85";
"08.02.2018";"21:30";"4,71";"5,4";
"08.02.2018";"21:45";"3,58";"6,25";
"08.02.2018";"22:00";"1,93";"1,69";
"08.02.2018";"22:15";"1,82";"1,55";
"08.02.2018";"22:30";"1,34";"1,65";
"08.02.2018";"22:45";"1,37";"1,85";
"08.02.2018";"23:00";"0,84";"0,54";
