"Дата";"Время";"Необходимо";"Фактически";
"07.02.2018";"08:30";"7,47";"7,63";
"07.02.2018";"08:45";"8,83";"8,11";
"07.02.2018";"09:00";"9,37";"13,37";
"07.02.2018";"09:15";"10,38";"12,05";
"07.02.2018";"09:30";"11,18";"12,59";
"07.02.2018";"09:45";"11,77";"11,92";
"07.02.2018";"10:00";"11,84";"10,83";
"07.02.2018";"10:15";"11,92";"10,9";
"07.02.2018";"10:30";"12,35";"10,34";
"07.02.2018";"10:45";"12,28";"10,67";
"07.02.2018";"11:00";"11,84";"10,83";
"07.02.2018";"11:15";"11,96";"11,15";
"07.02.2018";"11:30";"11,94";"10,96";
"07.02.2018";"11:45";"11,78";"10,7";
"07.02.2018";"12:00";"12,03";"11,29";
"07.02.2018";"12:15";"12,08";"11,44";
"07.02.2018";"12:30";"13,13";"11,85";
"07.02.2018";"12:45";"12,84";"11,36";
"07.02.2018";"13:00";"12,45";"10,79";
"07.02.2018";"13:15";"12,23";"10,64";
"07.02.2018";"13:30";"11,99";"9,97";
"07.02.2018";"13:45";"12,5";"10,96";
"07.02.2018";"14:00";"12,23";"9,93";
"07.02.2018";"14:15";"12,46";"11,29";
"07.02.2018";"14:30";"12,37";"12,47";
"07.02.2018";"14:45";"11,88";"12";
"07.02.2018";"15:00";"11,89";"12,39";
"07.02.2018";"15:15";"11,53";"12,06";
"07.02.2018";"15:30";"11,44";"11,22";
"07.02.2018";"15:45";"10,97";"10,51";
"07.02.2018";"16:00";"10,63";"10,58";
"07.02.2018";"16:15";"10,33";"9,71";
"07.02.2018";"16:30";"11,37";"12,38";
"07.02.2018";"16:45";"10,89";"11,7";
"07.02.2018";"17:00";"10,38";"10,33";
"07.02.2018";"17:15";"10,26";"10,72";
"07.02.2018";"17:30";"9,9";"11,4";
"07.02.2018";"17:45";"9,38";"9,66";
"07.02.2018";"18:00";"9,38";"4,34";
"07.02.2018";"18:15";"8,86";"3,94";
"07.02.2018";"18:30";"8,27";"4,88";
"07.02.2018";"18:45";"6,98";"4,88";
"07.02.2018";"19:00";"6,92";"5,13";
"07.02.2018";"19:15";"6,68";"5,19";
"07.02.2018";"19:30";"5,76";"4,05";
"07.02.2018";"19:45";"5,34";"3,88";
"07.02.2018";"20:00";"4,98";"3,04";
"07.02.2018";"20:15";"4,6";"3,27";
"07.02.2018";"20:30";"4,02";"3,01";
"07.02.2018";"20:45";"3,44";"2,9";
"07.02.2018";"21:00";"2,75";"2,03";
"07.02.2018";"21:15";"1,85";"1,35";
"07.02.2018";"21:30";"1,34";"1,5";
"07.02.2018";"21:45";"0,92";"1,29";
"07.02.2018";"22:00";"0";"0,07";
"07.02.2018";"22:15";"0";"0";
"07.02.2018";"22:30";"0";"0";
"07.02.2018";"22:45";"0";"0";
"07.02.2018";"23:00";"0";"0";
"07.02.2018";"23:15";"0";"0";
"07.02.2018";"23:30";"0";"0";
"07.02.2018";"23:45";"0";"0";
"08.02.2018";"00:00";"0";"0";
"08.02.2018";"00:15";"0";"0";
"08.02.2018";"00:30";"0";"0";
