"Дата";"Время";"Необходимо";"Фактически";
"06.02.2018";"04:45";"4,19";"1,61";
"06.02.2018";"05:00";"4,59";"6,32";
"06.02.2018";"05:15";"5,11";"5,31";
"06.02.2018";"05:30";"6,08";"5,96";
"06.02.2018";"05:45";"7,3";"6,64";
"06.02.2018";"06:00";"8,35";"15,76";
"06.02.2018";"06:15";"9,75";"15,16";
"06.02.2018";"06:30";"10,53";"15,02";
"06.02.2018";"06:45";"11,71";"14,98";
"06.02.2018";"07:00";"13,08";"17,58";
"06.02.2018";"07:15";"14,29";"15,71";
"06.02.2018";"07:30";"17";"20,21";
"06.02.2018";"07:45";"19,64";"21,02";
"06.02.2018";"08:00";"24,9";"28,97";
"06.02.2018";"08:15";"30,3";"33,18";
"06.02.2018";"08:30";"35,92";"39,28";
"06.02.2018";"08:45";"41,86";"43,58";
"06.02.2018";"09:00";"47,99";"52,69";
"06.02.2018";"09:15";"52,94";"56,02";
"06.02.2018";"09:30";"57,22";"60,74";
"06.02.2018";"09:45";"58,9";"63,59";
"06.02.2018";"10:00";"59,65";"60,36";
"06.02.2018";"10:15";"60,77";"62,51";
"06.02.2018";"10:30";"59,95";"61,75";
"06.02.2018";"10:45";"59,13";"61,81";
"06.02.2018";"11:00";"58,51";"59,13";
"06.02.2018";"11:15";"57,74";"59,22";
"06.02.2018";"11:30";"57,1";"58,98";
"06.02.2018";"11:45";"56,79";"57,92";
"06.02.2018";"12:00";"55,75";"55,86";
"06.02.2018";"12:15";"55,21";"56,86";
"06.02.2018";"12:30";"57,84";"58,13";
"06.02.2018";"12:45";"57,37";"58,42";
"06.02.2018";"13:00";"56,84";"56,51";
"06.02.2018";"13:15";"56,17";"56,67";
"06.02.2018";"13:30";"56,01";"57,85";
"06.02.2018";"13:45";"55,58";"58,19";
"06.02.2018";"14:00";"54,63";"55,81";
"06.02.2018";"14:15";"53,87";"54,15";
"06.02.2018";"14:30";"52,89";"54,12";
"06.02.2018";"14:45";"51,85";"53,45";
"06.02.2018";"15:00";"51,69";"53,92";
"06.02.2018";"15:15";"50,47";"53,03";
"06.02.2018";"15:30";"49,95";"54,2";
"06.02.2018";"15:45";"48,56";"51,28";
"06.02.2018";"16:00";"47,25";"49,23";
"06.02.2018";"16:15";"46,39";"51,56";
"06.02.2018";"16:30";"44,93";"48,95";
"06.02.2018";"16:45";"43,79";"47,09";
"06.02.2018";"17:00";"42,21";"46,01";
"06.02.2018";"17:15";"40,67";"45,28";
"06.02.2018";"17:30";"39,44";"44,69";
"06.02.2018";"17:45";"37,94";"42,4";
"06.02.2018";"18:00";"35,55";"31,55";
"06.02.2018";"18:15";"34,08";"31,41";
"06.02.2018";"18:30";"32,5";"29,11";
"06.02.2018";"18:45";"31,2";"27,62";
"06.02.2018";"19:00";"28,86";"30,62";
"06.02.2018";"19:15";"27,06";"30,37";
"06.02.2018";"19:30";"25,56";"26,63";
"06.02.2018";"19:45";"23,93";"25,69";
"06.02.2018";"20:00";"21,55";"24,29";
"06.02.2018";"20:15";"19,7";"22,4";
"06.02.2018";"20:30";"17,83";"21,29";
"06.02.2018";"20:45";"16,11";"20,57";
"06.02.2018";"21:00";"14,54";"17,22";
"06.02.2018";"21:15";"13,16";"17,28";
"06.02.2018";"21:30";"12,05";"15,84";
"06.02.2018";"21:45";"10,55";"15,15";
"06.02.2018";"22:00";"9,36";"10,24";
"06.02.2018";"22:15";"8,1";"10,07";
"06.02.2018";"22:30";"7,2";"9,23";
"06.02.2018";"22:45";"6,31";"9,82";
"06.02.2018";"23:00";"5,32";"7,22";
"06.02.2018";"23:15";"5,03";"7,28";
"06.02.2018";"23:30";"4,86";"7,08";
"06.02.2018";"23:45";"4,74";"8,02";
"07.02.2018";"00:00";"2,59";"2,16";
"07.02.2018";"00:15";"2,58";"2,06";
"07.02.2018";"00:30";"2,24";"2,27";
"07.02.2018";"00:45";"2,23";"1,36";
"07.02.2018";"01:00";"2,26";"1,78";
"07.02.2018";"01:15";"1,96";"1,69";
"07.02.2018";"01:30";"2,09";"1,91";
"07.02.2018";"01:45";"1,78";"2,17";
"07.02.2018";"02:00";"1,78";"2,48";
"07.02.2018";"02:15";"1,82";"2,33";
"07.02.2018";"02:30";"1,85";"2,2";
"07.02.2018";"02:45";"2,13";"1,74";
"07.02.2018";"03:00";"2,1";"1,91";
"07.02.2018";"03:15";"2,41";"1,96";
"07.02.2018";"03:30";"2,36";"1,83";
"07.02.2018";"03:45";"2,67";"2,52";
"07.02.2018";"04:00";"2,96";"2,53";
"07.02.2018";"04:15";"2,98";"2,66";
"07.02.2018";"04:30";"3,32";"2,58";
"07.02.2018";"04:45";"3,98";"1,83";
"07.02.2018";"05:00";"4,11";"6,79";
"07.02.2018";"05:15";"5,15";"6,23";
"07.02.2018";"05:30";"5,74";"6,15";
"07.02.2018";"05:45";"6,65";"6,74";
"07.02.2018";"06:00";"7,8";"9,66";
"07.02.2018";"06:15";"8,39";"9,55";
"07.02.2018";"06:30";"9,19";"8,76";
"07.02.2018";"06:45";"10,22";"10,35";
"07.02.2018";"07:00";"11,7";"13,17";
"07.02.2018";"07:15";"13,47";"15,19";
"07.02.2018";"07:30";"15,93";"17,89";
"07.02.2018";"07:45";"18,84";"17,98";
"07.02.2018";"08:00";"23,64";"30,06";
"07.02.2018";"08:15";"29,34";"31,66";
"07.02.2018";"08:30";"35,09";"37,15";
"07.02.2018";"08:45";"40,64";"39,54";
"07.02.2018";"09:00";"46,34";"51,7";
"07.02.2018";"09:15";"51,16";"55,23";
"07.02.2018";"09:30";"54,84";"59,02";
"07.02.2018";"09:45";"56,48";"59,49";
"07.02.2018";"10:00";"57,27";"59,1";
"07.02.2018";"10:15";"58,4";"59,31";
"07.02.2018";"10:30";"56,98";"60,48";
"07.02.2018";"10:45";"55,77";"59,56";
"07.02.2018";"11:00";"54,7";"54,33";
"07.02.2018";"11:15";"53,68";"56,83";
"07.02.2018";"11:30";"53,18";"55,27";
"07.02.2018";"11:45";"52,77";"55,03";
"07.02.2018";"12:00";"52,8";"53,91";
"07.02.2018";"12:15";"52,75";"54,18";
"07.02.2018";"12:30";"57,58";"59";
"07.02.2018";"12:45";"57,55";"59,19";
"07.02.2018";"13:00";"57,46";"54,61";
"07.02.2018";"13:15";"56,86";"56,44";
"07.02.2018";"13:30";"56,34";"58,29";
"07.02.2018";"13:45";"55,59";"57,81";
"07.02.2018";"14:00";"54,87";"53,3";
